Mandala,Sukta,Rishis,Devatas,Categories,Verse,Verse_DEV,Verse_IAST,Word_Index,Word_DEV,Word_IAST,Syllable_Index,Syllable_DEV,Syllable_IAST,Syllable_Onset,Syllable_Nucleus,Syllable_Coda,Syllable_Weight,Syllable_Swaras,Syllable_IAST_Letters,Letter_Index,Letter_Value,Letter_HasSwara,Letter_SwaraType,Letter_PhonemeClass,Letter_VowelLength,Letter_IAST_Index,Letter_IAST_Value,Letter_IAST_PhonemeClass,Letter_IAST_VowelLength
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",5,"पू॒षणं","pū̱ṣaṇaṃ",0,"पू","pū","प","ू","","heavy","udatta|anudatta","pū",1,"ू",true,"anudatta","Vowel","Long",1,"ū","Vowel","Long"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",5,"पू॒षणं","pū̱ṣaṇaṃ",1,"ष","ṣa","","ष","","light","udatta","ṣa",0,"ष",false,"udatta","Sibilant","None",0,"ṣ","Sibilant","None"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",5,"पू॒षणं","pū̱ṣaṇaṃ",1,"ष","ṣa","","ष","","light","udatta","ṣa",,"","","","",1,"a","Vowel","Short"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",5,"पू॒षणं","pū̱ṣaṇaṃ",2,"णं","ṇaṃ","","ण","ं","heavy","udatta|udatta","ṇaṃ",0,"ण",false,"udatta","Nasal","None",0,"ṇ","Nasal","None"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",5,"पू॒षणं","pū̱ṣaṇaṃ",2,"णं","ṇaṃ","","ण","ं","heavy","udatta|udatta","ṇaṃ",1,"ं",false,"udatta","Nasal","None",1,"a","Vowel","Short"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",5,"पू॒षणं","pū̱ṣaṇaṃ",2,"णं","ṇaṃ","","ण","ं","heavy","udatta|udatta","ṇaṃ",,"","","","",2,"ṃ","Nasal","None"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",6,"भग॑म्","bhaga̍m",0,"भ","bha","","भ","","light","udatta","bha",0,"भ",false,"udatta","Labial","None",0,"b","Labial","None"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",6,"भग॑म्","bhaga̍m",0,"भ","bha","","भ","","light","udatta","bha",,"","","","",1,"h","Aspirate","None"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",6,"भग॑म्","bhaga̍m",0,"भ","bha","","भ","","light","udatta","bha",,"","","","",2,"a","Vowel","Short"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",6,"भग॑म्","bhaga̍m",1,"गम्","gam","","ग","म्","heavy","svarita|udatta|udatta","gam",0,"ग",true,"svarita","Velar","None",0,"g","Velar","None"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",6,"भग॑म्","bhaga̍m",1,"गम्","gam","","ग","म्","heavy","svarita|udatta|udatta","gam",1,"म",false,"udatta","Nasal","None",1,"a","Vowel","Short"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",6,"भग॑म्","bhaga̍m",1,"गम्","gam","","ग","म्","heavy","svarita|udatta|udatta","gam",2,"्",false,"udatta","Other","None",2,"m","Nasal","None"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",7,"अहं","ahaṃ",0,"अ","a","","अ","","light","udatta","a",0,"अ",false,"udatta","Vowel","Short",0,"a","Vowel","Short"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",7,"अहं","ahaṃ",1,"हं","haṃ","","ह","ं","heavy","udatta|udatta","haṃ",0,"ह",false,"udatta","Aspirate","None",0,"h","Aspirate","None"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",7,"अहं","ahaṃ",1,"हं","haṃ","","ह","ं","heavy","udatta|udatta","haṃ",1,"ं",false,"udatta","Nasal","None",1,"a","Vowel","Short"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",7,"अहं","ahaṃ",1,"हं","haṃ","","ह","ं","heavy","udatta|udatta","haṃ",,"","","","",2,"ṃ","Nasal","None"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",8,"दधा॑मि","dadhā̍mi",0,"द","da","","द","","light","udatta","da",0,"द",false,"udatta","Dental","None",0,"d","Dental","None"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",8,"दधा॑मि","dadhā̍mi",0,"द","da","","द","","light","udatta","da",,"","","","",1,"a","Vowel","Short"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",8,"दधा॑मि","dadhā̍mi",1,"धा","dhā","ध","ा","","heavy","udatta|svarita","dhā",0,"ध",false,"udatta","Dental","None",0,"d","Dental","None"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",8,"दधा॑मि","dadhā̍mi",1,"धा","dhā","ध","ा","","heavy","udatta|svarita","dhā",1,"ा",true,"svarita","Vowel","Long",1,"h","Aspirate","None"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",8,"दधा॑मि","dadhā̍mi",1,"धा","dhā","ध","ा","","heavy","udatta|svarita","dhā",,"","","","",2,"ā","Vowel","Long"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",8,"दधा॑मि","dadhā̍mi",2,"मि","mi","म","ि","","light","udatta|udatta","mi",0,"म",false,"udatta","Nasal","None",0,"m","Nasal","None"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",8,"दधा॑मि","dadhā̍mi",2,"मि","mi","म","ि","","light","udatta|udatta","mi",1,"ि",false,"udatta","Vowel","Short",1,"i","Vowel","Short"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",9,"द्रवि॒णं","dravi̱ṇaṃ",0,"द्र","dra","द्","र","","light","udatta|udatta|udatta","dra",0,"द",false,"udatta","Dental","None",0,"d","Dental","None"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",9,"द्रवि॒णं","dravi̱ṇaṃ",0,"द्र","dra","द्","र","","light","udatta|udatta|udatta","dra",1,"्",false,"udatta","Other","None",1,"r","Liquid","None"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",9,"द्रवि॒णं","dravi̱ṇaṃ",0,"द्र","dra","द्","र","","light","udatta|udatta|udatta","dra",2,"र",false,"udatta","Liquid","None",2,"a","Vowel","Short"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",9,"द्रवि॒णं","dravi̱ṇaṃ",1,"वि","vi","व","ि","","light","udatta|anudatta","vi",0,"व",false,"udatta","Semivowel","None",0,"v","Semivowel","None"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",9,"द्रवि॒णं","dravi̱ṇaṃ",1,"वि","vi","व","ि","","light","udatta|anudatta","vi",1,"ि",true,"anudatta","Vowel","Short",1,"i","Vowel","Short"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",9,"द्रवि॒णं","dravi̱ṇaṃ",2,"णं","ṇaṃ","","ण","ं","heavy","udatta|udatta","ṇaṃ",0,"ण",false,"udatta","Nasal","None",0,"ṇ","Nasal","None"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",9,"द्रवि॒णं","dravi̱ṇaṃ",2,"णं","ṇaṃ","","ण","ं","heavy","udatta|udatta","ṇaṃ",1,"ं",false,"udatta","Nasal","None",1,"a","Vowel","Short"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",9,"द्रवि॒णं","dravi̱ṇaṃ",2,"णं","ṇaṃ","","ण","ं","heavy","udatta|udatta","ṇaṃ",,"","","","",2,"ṃ","Nasal","None"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",10,"ह॑विष्म॒ते","ha̍viṣmate",0,"ह","ha","","ह","","light","svarita","ha",0,"ह",true,"svarita","Aspirate","None",0,"h","Aspirate","None"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",10,"ह॑विष्म॒ते","ha̍viṣmate",0,"ह","ha","","ह","","light","svarita","ha",,"","","","",1,"a","Vowel","Short"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",10,"ह॑विष्म॒ते","ha̍viṣmate",1,"वि","vi","व","ि","","light","udatta|udatta","vi",0,"व",false,"udatta","Semivowel","None",0,"v","Semivowel","None"
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",2," अहं सोम॑माहन॒सं बि॑भर्मि । अहं त्वष्टा॑रमु॒त पू॒षणं भग॑म् । अहं दधा॑मि द्रवि॒णं ह॑विष्म॒ते । सुप्रा॒व्ये यज॑माना॒य सु॑न्व॒ते ॥"," ahaṃ soma̍māhanasa̱ṃ bi̍bharmi । ahaṃ tvaṣṭā̍ramu̱ta pū̱ṣaṇaṃ bhaga̍m । ahaṃ dadhā̍mi dravi̱ṇaṃ ha̍viṣmate । suprā̱vye yaja̍mānā̱ya su̍nva̱te ॥",10,"ह॑विष्म॒ते","ha̍viṣmate",1,"वि","vi","व","ि","","light","udatta|udatta","vi",1,"ि",false,"udatta","Vowel","Short",1,"i","Vowel","Short"
